"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1150359","chr19",975000,985000,10001,"*",71,28.1746031746032,"window_1150359","57418",984271,998438,14168,"+",0,"overlapStart",0,"WDR18","WD repeat domain 18"
"window_1151239","chr19",3175000,3185000,10001,"*",71,28.1746031746032,"window_1151239","8698",3178769,3180332,1564,"+",0,"includeFeature",0,"S1PR4","sphingosine-1-phosphate receptor 4"
"window_1151239.1","chr19",3175000,3185000,10001,"*",71,28.1746031746032,"window_1151239","56926",3185563,3209575,24013,"+",562,"upstream",562,"NCLN","nicalin"
"window_1152104","chr19",5337500,5347500,10001,"*",71,28.1746031746032,"window_1152104","5802",5158495,5340803,182309,"-",0,"overlapStart",0,"PTPRS","protein tyrosine phosphatase receptor type S"
"window_1152511","chr19",6355000,6365000,10001,"*",71,28.1746031746032,"window_1152511","8192",6361531,6370242,8712,"+",0,"overlapStart",0,"CLPP","caseinolytic mitochondrial matrix peptidase proteolytic subunit"
"window_1152554","chr19",6462500,6472500,10001,"*",71,28.1746031746032,"window_1152554","92359",6463777,6467221,3445,"+",0,"includeFeature",0,"CRB3","crumbs cell polarity complex component 3"
"window_1152554.1","chr19",6462500,6472500,10001,"*",71,28.1746031746032,"window_1152554","79085",6436079,6465203,29125,"-",0,"overlapStart",0,"SLC25A23","solute carrier family 25 member 23"
"window_1153097","chr19",7820000,7830000,10001,"*",71,28.1746031746032,"window_1153097","115704",7830233,7864976,34744,"+",232,"upstream",232,"EVI5L","ecotropic viral integration site 5 like"
"window_1154341","chr19",10930000,10940000,10001,"*",71,28.1746031746032,"window_1154341","78992",10922185,10928681,6497,"-",1318,"upstream",1318,"YIPF2","Yip1 domain family member 2"
"window_1154341.1","chr19",10930000,10940000,10001,"*",71,28.1746031746032,"window_1154341","90580",10928811,10930254,1444,"+",0,"overlapEnd",1188,"TIMM29","translocase of inner mitochondrial membrane 29"
"window_1154825","chr19",12140000,12150000,10001,"*",71,28.1746031746032,"window_1154825","7568",12092843,12140355,47513,"-",0,"overlapStart",0,"ZNF20","zinc finger protein 20"
"window_1154912","chr19",12357500,12367500,10001,"*",71,28.1746031746032,"window_1154912","79973",12345944,12365905,19962,"-",0,"overlapStart",0,"ZNF442","zinc finger protein 442"
"window_1154913","chr19",12360000,12370000,10001,"*",71,28.1746031746032,"window_1154913","79973",12345944,12365905,19962,"-",0,"overlapStart",0,"ZNF442","zinc finger protein 442"
"window_1155421","chr19",13630000,13640000,10001,"*",71,28.1746031746032,"window_1155421","773",13206442,13633025,426584,"-",0,"overlapStart",0,"CACNA1A","calcium voltage-gated channel subunit alpha1 A"
"window_1155529","chr19",13900000,13910000,10001,"*",71,28.1746031746032,"window_1155529","54862",13906201,13930879,24679,"+",0,"overlapStart",0,"CC2D1A","coiled-coil and C2 domain containing 1A"
"window_1155529.1","chr19",13900000,13910000,10001,"*",71,28.1746031746032,"window_1155529","79173",13882348,13906452,24105,"-",0,"overlapStart",0,"BRME1","break repair meiotic recombinase recruitment factor 1"
"window_1157108","chr19",17847500,17857500,10001,"*",71,28.1746031746032,"window_1157108","3718",17824780,17848071,23292,"-",0,"overlapStart",0,"JAK3","Janus kinase 3"
"window_1157108.1","chr19",17847500,17857500,10001,"*",71,28.1746031746032,"window_1157108","6142",17859910,17864153,4244,"+",2409,"upstream",2409,"RPL18A","ribosomal protein L18a"
"window_1157209","chr19",18100000,18110000,10001,"*",71,28.1746031746032,"window_1157209","23031",18097793,18151692,53900,"+",0,"inside",2206,"MAST3","microtubule associated serine/threonine kinase 3"
"window_1157209.1","chr19",18100000,18110000,10001,"*",71,28.1746031746032,"window_1157209","3594",18058995,18098944,39950,"-",1055,"upstream",1055,"IL12RB1","interleukin 12 receptor subunit beta 1"
"window_1157321","chr19",18380000,18390000,10001,"*",71,28.1746031746032,"window_1157321","9518",18382170,18389176,7007,"+",0,"includeFeature",0,"GDF15","growth differentiation factor 15"
"window_1157321.1","chr19",18380000,18390000,10001,"*",71,28.1746031746032,"window_1157321","100422943",18386562,18386634,73,"+",0,"includeFeature",0,"MIR3189","microRNA 3189"
"window_1157915","chr19",19865000,19875000,10001,"*",71,28.1746031746032,"window_1157915","56242",19865882,19894674,28793,"+",0,"overlapStart",0,"ZNF253","zinc finger protein 253"
"window_1161891","chr19",29805000,29815000,10001,"*",71,28.1746031746032,"window_1161891","898",29811991,29824312,12322,"+",0,"overlapStart",0,"CCNE1","cyclin E1"
"window_1163055","chr19",32715000,32725000,10001,"*",71,28.1746031746032,"window_1163055","91646",32719753,32829580,109828,"+",0,"overlapStart",0,"TDRD12","tudor domain containing 12"
"window_1163220","chr19",33127500,33137500,10001,"*",71,28.1746031746032,"window_1163220","126248",33132090,33175799,43710,"+",0,"overlapStart",0,"WDR88","WD repeat domain 88"
"window_1163221","chr19",33130000,33140000,10001,"*",71,28.1746031746032,"window_1163221","126248",33132090,33175799,43710,"+",0,"overlapStart",0,"WDR88","WD repeat domain 88"
"window_1164235","chr19",35665000,35675000,10001,"*",71,28.1746031746032,"window_1164235","11045",35666516,35678483,11968,"+",0,"overlapStart",0,"UPK1A","uroplakin 1A"
"window_1164235.1","chr19",35665000,35675000,10001,"*",71,28.1746031746032,"window_1164235","100862728",35667948,35673291,5344,"-",0,"includeFeature",0,"UPK1A-AS1","UPK1A antisense RNA 1"
"window_1164286","chr19",35792500,35802500,10001,"*",71,28.1746031746032,"window_1164286","644050",35785697,35797902,12206,"-",0,"overlapStart",0,"LINC01529","long intergenic non-protein coding RNA 1529"
"window_1165314","chr19",38362500,38372500,10001,"*",71,28.1746031746032,"window_1165314","5714",38374536,38383824,9289,"+",2035,"upstream",2035,"PSMD8","proteasome 26S subunit, non-ATPase 8"
"window_1166737","chr19",41920000,41930000,10001,"*",71,28.1746031746032,"window_1166737","100505585",41923094,41930150,7057,"+",0,"overlapStart",0,"LOC100505585","uncharacterized LOC100505585"
"window_1166737.1","chr19",41920000,41930000,10001,"*",71,28.1746031746032,"window_1166737","390937",41907705,41928516,20812,"-",0,"overlapStart",0,"ERFL","ETS repressor factor like"
"window_1166909","chr19",42350000,42360000,10001,"*",71,28.1746031746032,"window_1166909","102465875",42351131,42351205,75,"+",0,"includeFeature",0,"MIR8077","microRNA 8077"
"window_1168116","chr19",45367500,45377500,10001,"*",71,28.1746031746032,"window_1168116","2068",45349837,45370918,21082,"-",0,"overlapStart",0,"ERCC2","ERCC excision repair 2, TFIIH core complex helicase subunit"
"window_1168139","chr19",45425000,45435000,10001,"*",71,28.1746031746032,"window_1168139","102464836",45436654,45436704,51,"+",1653,"upstream",1653,"MIR6088","microRNA 6088"
"window_1168225","chr19",45640000,45650000,10001,"*",71,28.1746031746032,"window_1168225","100287177",45641494,45642840,1347,"+",0,"includeFeature",0,"EML2-AS1","EML2 antisense RNA 1"
"window_1168225.1","chr19",45640000,45650000,10001,"*",71,28.1746031746032,"window_1168225","442902",45638994,45639087,94,"-",912,"upstream",912,"MIR330","microRNA 330"
"window_1168225.2","chr19",45640000,45650000,10001,"*",71,28.1746031746032,"window_1168225","24139",45606994,45645629,38636,"-",0,"overlapStart",0,"EML2","EMAP like 2"
"window_1168233","chr19",45660000,45670000,10001,"*",71,28.1746031746032,"window_1168233","2696",45668221,45683722,15502,"+",0,"overlapStart",0,"GIPR","gastric inhibitory polypeptide receptor"
"window_1168379","chr19",46025000,46035000,10001,"*",71,28.1746031746032,"window_1168379","8993",46019153,46023053,3901,"-",1946,"upstream",1946,"PGLYRP1","peptidoglycan recognition protein 1"
"window_1168953","chr19",47460000,47470000,10001,"*",71,28.1746031746032,"window_1168953","6543",47428017,47471893,43877,"-",0,"inside",1892,"SLC8A2","solute carrier family 8 member A2"
"window_1169388","chr19",48547500,48557500,10001,"*",71,28.1746031746032,"window_1169388","6820",48552075,48599425,47351,"+",0,"overlapStart",0,"SULT2B1","sulfotransferase family 2B member 1"
"window_1169458","chr19",48722500,48732500,10001,"*",71,28.1746031746032,"window_1169458","284358",48712725,48719725,7001,"-",2774,"upstream",2774,"MAMSTR","MEF2 activating motif and SAP domain containing transcriptional regulator"
"window_1169466","chr19",48742500,48752500,10001,"*",71,28.1746031746032,"window_1169466","54922",48720585,48740610,20026,"-",1889,"upstream",1889,"RASIP1","Ras interacting protein 1"
"window_1169466.1","chr19",48742500,48752500,10001,"*",71,28.1746031746032,"window_1169466","284359",48740852,48746909,6058,"-",0,"overlapStart",0,"IZUMO1","izumo sperm-egg fusion 1"
"window_1169466.2","chr19",48742500,48752500,10001,"*",71,28.1746031746032,"window_1169466","2523",48748011,48755390,7380,"-",0,"overlapEnd",2889,"FUT1","fucosyltransferase 1 (H blood group)"
"window_1170331","chr19",50905000,50915000,10001,"*",71,28.1746031746032,"window_1170331","9622",50906352,50910738,4387,"-",0,"includeFeature",0,"KLK4","kallikrein related peptidase 4"
"window_1170332","chr19",50907500,50917500,10001,"*",71,28.1746031746032,"window_1170332","9622",50906352,50910738,4387,"-",0,"overlapStart",0,"KLK4","kallikrein related peptidase 4"
"window_1170352","chr19",50957500,50967500,10001,"*",71,28.1746031746032,"window_1170352","5653",50958631,50969673,11043,"-",0,"overlapEnd",2172,"KLK6","kallikrein related peptidase 6"
"window_1170361","chr19",50980000,50990000,10001,"*",71,28.1746031746032,"window_1170361","5650",50976468,50984099,7632,"-",0,"overlapStart",0,"KLK7","kallikrein related peptidase 7"
"window_1170807","chr19",52095000,52105000,10001,"*",71,28.1746031746032,"window_1170807","284371",52048810,52095765,46956,"-",0,"overlapStart",0,"ZNF841","zinc finger protein 841"
"window_1170979","chr19",52525000,52535000,10001,"*",71,28.1746031746032,"window_1170979","388558",52527652,52564464,36813,"+",0,"overlapStart",0,"ZNF808","zinc finger protein 808"
"window_1171222","chr19",53132500,53142500,10001,"*",71,28.1746031746032,"window_1171222","55786",53107879,53133077,25199,"-",0,"overlapStart",0,"ZNF415","zinc finger protein 415"
"window_1171326","chr19",53392500,53402500,10001,"*",71,28.1746031746032,"window_1171326","91661",53389793,53430413,40621,"+",0,"inside",2706,"ZNF765","zinc finger protein 765"
"window_1172182","chr19",55532500,55542500,10001,"*",71,28.1746031746032,"window_1172182","646643",55529733,55537089,7357,"-",0,"overlapStart",0,"SBK2","SH3 domain binding kinase family member 2"
"window_1172183","chr19",55535000,55545000,10001,"*",71,28.1746031746032,"window_1172183","646643",55529733,55537089,7357,"-",0,"overlapStart",0,"SBK2","SH3 domain binding kinase family member 2"
"window_1172183.1","chr19",55535000,55545000,10001,"*",71,28.1746031746032,"window_1172183","100130827",55540656,55545543,4888,"-",0,"overlapEnd",542,"SBK3","SH3 domain binding kinase family member 3"
"window_1172185","chr19",55540000,55550000,10001,"*",71,28.1746031746032,"window_1172185","646643",55529733,55537089,7357,"-",2910,"upstream",2910,"SBK2","SH3 domain binding kinase family member 2"
"window_1172185.1","chr19",55540000,55550000,10001,"*",71,28.1746031746032,"window_1172185","100130827",55540656,55545543,4888,"-",0,"includeFeature",0,"SBK3","SH3 domain binding kinase family member 3"
"window_1172865","chr19",57240000,57250000,10001,"*",71,28.1746031746032,"window_1172865","390980",57240632,57262728,22097,"+",0,"overlapStart",0,"ZNF805","zinc finger protein 805"
"window_1172877","chr19",57270000,57280000,10001,"*",71,28.1746031746032,"window_1172877","10794",57280051,57294069,14019,"+",50,"upstream",50,"ZNF460","zinc finger protein 460"
"window_1172877.1","chr19",57270000,57280000,10001,"*",71,28.1746031746032,"window_1172877","105372476",57267211,57280334,13124,"-",0,"inside",333,"ZNF460-AS1","ZNF460 antisense RNA 1"
"window_1173165","chr19",57990000,58000000,10001,"*",71,28.1746031746032,"window_1173165","100128398",58002061,58011232,9172,"+",2060,"upstream",2060,"LOC100128398","uncharacterized LOC100128398"
"window_1173170","chr19",58002500,58012500,10001,"*",71,28.1746031746032,"window_1173170","100128398",58002061,58011232,9172,"+",0,"overlapEnd",438,"LOC100128398","uncharacterized LOC100128398"
"window_1173170.1","chr19",58002500,58012500,10001,"*",71,28.1746031746032,"window_1173170","80095",57977053,58003349,26297,"-",0,"overlapStart",0,"ZNF606","zinc finger protein 606"
"window_1203153","chr22",17112500,17122500,10001,"*",71,28.1746031746032,"window_1203153","27439",17116297,17121367,5071,"-",0,"includeFeature",0,"TMEM121B","transmembrane protein 121B"
"window_1203153.1","chr22",17112500,17122500,10001,"*",71,28.1746031746032,"window_1203153","100996342",17121560,17132104,10545,"+",0,"overlapStart",0,"LINC01664","long intergenic non-protein coding RNA 1664"
"window_1203173","chr22",17162500,17172500,10001,"*",71,28.1746031746032,"window_1203173","27440",17137511,17165287,27777,"-",0,"overlapStart",0,"HDHD5","haloacid dehalogenase like hydrolase domain containing 5"
"window_1203339","chr22",17577500,17587500,10001,"*",71,28.1746031746032,"window_1203339","101929372",17580157,17589192,9036,"-",0,"overlapEnd",1691,"LOC101929372","uncharacterized LOC101929372"
"window_1204021","chr22",19282500,19292500,10001,"*",71,28.1746031746032,"window_1204021","8218",19179473,19291719,112247,"-",0,"overlapStart",0,"CLTCL1","clathrin heavy chain like 1"
"window_1204310","chr22",20005000,20015000,10001,"*",71,28.1746031746032,"window_1204310","421",19969896,20016823,46928,"-",0,"inside",1822,"ARVCF","ARVCF delta catenin family member"
"window_1204310.1","chr22",20005000,20015000,10001,"*",71,28.1746031746032,"window_1204310","128989",20017014,20067164,50151,"+",2013,"upstream",2013,"TANGO2","transport and golgi organization 2 homolog"
"window_1204711","chr22",21007500,21017500,10001,"*",71,28.1746031746032,"window_1204711","9127",21009808,21028830,19023,"+",0,"overlapStart",0,"P2RX6","purinergic receptor P2X 6"
"window_1204711.1","chr22",21007500,21017500,10001,"*",71,28.1746031746032,"window_1204711","113691",21008193,21014292,6100,"-",0,"includeFeature",0,"TUBA3FP","tubulin alpha 3f pseudogene"
"window_1204713","chr22",21012500,21022500,10001,"*",71,28.1746031746032,"window_1204713","9127",21009808,21028830,19023,"+",0,"inside",2691,"P2RX6","purinergic receptor P2X 6"
"window_1204713.1","chr22",21012500,21022500,10001,"*",71,28.1746031746032,"window_1204713","113691",21008193,21014292,6100,"-",0,"overlapStart",0,"TUBA3FP","tubulin alpha 3f pseudogene"
"window_1204998","chr22",21725000,21735000,10001,"*",71,28.1746031746032,"window_1204998","29799",21697536,21735794,38259,"-",0,"inside",793,"YPEL1","yippee like 1"
"window_1206016","chr22",24270000,24280000,10001,"*",71,28.1746031746032,"window_1206016","23384",24270817,24417739,146923,"+",0,"overlapStart",0,"SPECC1L","sperm antigen with calponin homology and coiled-coil domains 1 like"
"window_1206016.1","chr22",24270000,24280000,10001,"*",71,28.1746031746032,"window_1206016","101730217",24270883,24442356,171474,"+",0,"overlapStart",0,"SPECC1L-ADORA2A","SPECC1L-ADORA2A readthrough (NMD candidate)"
"window_1206603","chr22",25737500,25747500,10001,"*",71,28.1746031746032,"window_1206603","84700",25742144,26031041,288898,"+",0,"overlapStart",0,"MYO18B","myosin XVIIIB"
"window_1206955","chr22",26617500,26627500,10001,"*",71,28.1746031746032,"window_1206955","1414",26599278,26618027,18750,"-",0,"overlapStart",0,"CRYBB1","crystallin beta B1"
"window_1206955.1","chr22",26617500,26627500,10001,"*",71,28.1746031746032,"window_1206955","1413",26621963,26630669,8707,"+",0,"overlapStart",0,"CRYBA4","crystallin beta A4"
"window_1207920","chr22",29030000,29040000,10001,"*",71,28.1746031746032,"window_1207920","100874123",29024999,29031476,6478,"-",0,"overlapStart",0,"ZNRF3-AS1","ZNRF3 antisense RNA 1"
"window_1208560","chr22",30630000,30640000,10001,"*",71,28.1746031746032,"window_1208560","339665",30635781,30669016,33236,"+",0,"overlapStart",0,"SLC35E4","solute carrier family 35 member E4"
"window_1208869","chr22",31402500,31412500,10001,"*",71,28.1746031746032,"window_1208869","4733",31399604,31434452,34849,"+",0,"inside",2895,"DRG1","developmentally regulated GTP binding protein 1"
"window_1210459","chr22",35377500,35387500,10001,"*",71,28.1746031746032,"window_1210459","3162",35380361,35394207,13847,"+",0,"overlapStart",0,"HMOX1","heme oxygenase 1"
"window_1211017","chr22",36772500,36782500,10001,"*",71,28.1746031746032,"window_1211017","11020",36758202,36776256,18055,"-",0,"overlapStart",0,"IFT27","intraflagellar transport 27"
"window_1211736","chr22",38570000,38580000,10001,"*",71,28.1746031746032,"window_1211736","11144",38518948,38570204,51257,"-",0,"overlapStart",0,"DMC1","DNA meiotic recombinase 1"
"window_1211821","chr22",38782500,38792500,10001,"*",71,28.1746031746032,"window_1211821","25777",38734725,38794143,59419,"-",0,"inside",1642,"SUN2","Sad1 and UNC84 domain containing 2"
"window_1211821.1","chr22",38782500,38792500,10001,"*",71,28.1746031746032,"window_1211821","10126",38778508,38794198,15691,"-",0,"inside",1697,"DNAL4","dynein axonemal light chain 4"
